ID_Posting	ID_Posting_Parent	ID_GodotObject	ID_CommunityIdentity	id_posting_status	Headline	Comment	createdAt	VoteNegative	VotePositive
1059130955	1059130913	2000120115898	631366	1		Servas Neugierige :)	2020-09-19 15:24:37.590	False	True
1059131948		2000120115898	243177	1		wie ist es in ungarn?	2020-09-19 15:52:35.020	False	True
1059134047	1059134010	2000120115898	327480	1		ich nehm die nummer drei.	2020-09-19 16:47:47.560	False	True
1059143429	1059143366	2000120115898	731452	1		und immer Kälter.



laut STS	2020-09-19 20:25:19.577	False	True
1059154321		2000120124979	742634	1		Morgen zusammen :-)

Morgen wieder arbeiten :-(	2020-09-20 08:16:03.227	False	True
1059162350	1059162332	2000120124979	519695	1		Vogt der Gartenburg	2020-09-20 11:34:05.200	False	True
1059182781	1059102148	2000120100164	70771	1		Begräbnisse sind schlecht verschiebbar oder aufteilbar. Viele andere Veranstaltungen schon.	2020-09-20 20:22:26.417	True	False
1059198250	1059198140	2000120137622	728756	1		Du bist soooo gluk.
*reicht Sterndal *	2020-09-21 09:04:41.990	False	True
1059206016	1059205980	2000120137622	681486	1		Weiß man auch wohin?	2020-09-21 11:51:16.583	False	True
1059208115	1059208005	2000120137622	681326	1		im prinzip so wie im märz, falls ich mich noch richtig an diese dunkle zeit erinnere...	2020-09-21 12:30:51.787	False	True
1059209371	1059209318	2000120137622	214341	1		Frag nicht.
Hab diese Woche eine Gastro- / Koloskopie - und da ist Essen eine eher freudlose Angelegenheit	2020-09-21 12:52:44.527	False	True
1059236418	1059236357	2000120137622	26392	1		seiss auf ei onlog
https://www.youtube.com/watch?v=z8ZqFlw6hYg	2020-09-21 23:58:33.997	False	True
1059370261	1059370225	2000120217222	640481	1		Elternabend beim Wirten? Na das ist mal eine gute Idee!	2020-09-24 20:33:23.553	False	True
1059739405	1059738181	2000120438753	738839	1		Wien hat die höchste Einwohnerzahl...völlig logisch, dass dort auch die meisten "Neuinfektionen" auftreten.	2020-10-02 16:39:34.787	False	True
1059834230	1059834191	2000120477720	226018	1		Viel Spaß!	2020-10-05 07:12:16.520	False	True
1059843515	1059843313	2000120477720	699557	1	Kein Fest und kein Ball am Wochenende? Ja darf denn des überhaupt sein? Des is jo ka Leb'n, wenn man netamol mehr einisaufn konn!	LG 
aus Graz.	2020-10-05 11:01:15.640	False	True
1059878159	1059877825	2000120477720	693403	1		Ja wenn der Bub krank ist,	2020-10-05 22:22:00.300	False	True
1059879257		2000120477720	241432	1		"Mercy Mercy Mercy" by Joe Zawinul in 1966
https://www.youtube.com/watch?v=e_RPctCaK1Q	2020-10-05 22:45:16.600	False	True
1059880873		2000120477720	746721	1		Wien hat Gastro 100% dem Untergang geweiht, danke ihr dummen Spö/Grüne	2020-10-05 23:24:47.443	False	True
1052129043		2000116346340	55745	1		Ich würd  gern wissen warum der Iran aus der financial times grafik geflogen ist? Sind da keine Zahlen mehr verfügbar?	2020-03-31 23:50:52.963	False	True
1052665673		2000116717900	572808	1	Bin der gleichen Meinung	Sie hat absolut recht, weil durch mehr Testungen die infizierten isoliert werden können und dadurch keine anderen anstecken.	2020-04-10 07:27:41.563	False	True
1052674836	1052674783	2000116717900	38917	1		durchseuchung wurde nicht getestet - das hätte antikörpertests benötigt.	2020-04-10 10:25:56.467	False	True
1052675371		2000116573591	669023	1		Keine Ausflüge! Wo kämen wir denn dahin? Wenn plötzlich ganz Wien alle Berge und Wanderwege, die Lobau und fernere Wanderwege in den Wäldern heimsuchen würde. Die wären ja außer Rand und Band. Deshalb alle in in die Bundesgärten in 2er Gruppen. Stadtgrenze sperren. Lä ndergrenzen sperren. Strassensperren, Passierscheine! Bei Zuwiederhandeln sofort in Haft! Das einzig richtige und Falschmeldung bestrafen.	2020-04-10 10:34:00.623	False	True
1052677023	1052669918	2000116717900	734266	1		Das Lehrpersonal hat auch einen erheblichen Mehraufwand. Anstelle allem in der Klasse etwas zu vermitteln und durch Fragestellungen gemeinsam zu vertiefen, sind lehrer*innen dazu aufgefordert mit allen schüler*innen individuell Kontakt  aufzunehmen (Feedback, Fragen beantworten...)  Die sogenannte “Unterrichtszeit” ist schließlich wesentlich länger die man pro Klasse investiert, abgesehen von Vorbereitung und Korrektur. Einige Lehrende haben selbst Kinder und sehen sich der gleichen Herausforderung gegenüber. 
Immer noch für 20% einsparen?!
Dann vielleicht bei ihnen ebenso, wenn sie nur vor anderen Türen prüfen.	2020-04-10 10:58:26.600	False	True
1052679605	1052679591	2000116717900	673436	1		es heißt viroler!	2020-04-10 11:38:32.490	True	False
1052682785	1052682717	2000116717900	501127	1		Unlogisch wenn es nur einen Eingang gibt.	2020-04-10 12:27:45.653	False	True
1052686237	1052685832	2000116717900	556668	1		na bitte nicht die dame, warum ist die nicht schon in pension	2020-04-10 13:27:20.353	True	False
1052689847	1052689799	2000116717900	543996	1		D.h. die Toten werden wiederauferstehen? Naja gut, wir haben Ostern, aber trotzdem...	2020-04-10 14:45:01.270	False	True
1052696620		2000116717900	730505	1		Der Tilg ghört sowas von bäuchelt.	2020-04-10 17:14:14.567	False	True
1052697042	1052695200	2000116717900	630872	1		Ich glaub es liegt daran, dass es dort früher angefangen hat. Wenn man auf der Landkarte schaut, sind die westlichen Bundesländer früher dran mit der Genesung (z.B Vorarlberg). In ein paar Tagen wird der Trend sicher auch in Wien ankommen.	2020-04-10 17:25:10.940	False	True
1052697261		2000116717900	674035	1		Wo es kein Schuld gibt, gibt es auch nix zum Tilgen.	2020-04-10 17:30:22.423	False	True
1056794133	1056793210	2000118859980	552320	1		Sorry, aber das hüpfen Sie mir jetzt mal bitte vor. Warum ist es ein "Trugschluss", dass sich jemand, der 38h pro Woche in einem Supermarkt sitzt (und ich spreche von Wursttheke etc, wo es kein Plexiglas gibt) statistisch gesehen häufiger anstecken müsste als jemand, der dort maximal eine Stunde pro Woche ist? Wo der Mitarbeiter Kontakt zu fast jedem Kunden hat (Wurst braucht fast jeder), Kunden untereinander können Kontakt aber zu 100% vermeiden. Wie soll das logisch zusammengehen? Auf die Erklärung bin ich wirklich gespannt, danke.	2020-07-20 16:58:31.260	False	True
1056828671		2000118890822	738120	1		Muss sagen der Standard is wirklich flott heute und das obwohl wir schon lange keinen Ticker mehr hatten, gratuliere!	2020-07-21 15:20:28.220	False	True
1056829418	1056829326	2000118890822	205693	1		Sie könnten mit gutem Beispiel voran gehen.	2020-07-21 15:26:51.307	False	True
1056832352		2000118890822	741639	1		muss Fr PRW nach Zypern auch für 2 Wochen in Quarantäne?	2020-07-21 15:55:22.830	True	False
1056835101		2000118890822	566097	1		lt. ages leiter hatte werder die einführung noch die abschaffung der maske einen einfluss auf das infektiongeschehen.	2020-07-21 16:41:26.403	False	True
1056845976		2000118890822	666294	1		So, vor der ZIB2 gehe ich mich nochmals duschen. So viel Anstand muss sein.

#SolidarischMitArminWolf	2020-07-21 21:12:17.700	False	True
1056887394	1056887356	2000118890822	503930	1		Ah, dann gutes Duschen ;)
Gelse bitte nicht nur fangen, sonder tot machen!	2020-07-23 01:32:38.050	False	True
1056918042	1056917930	2000118952103	732733	1	Wiener Polizei straft COV Verstöße nicht mehr! - "Fehlende Rechtssicherheit"	https://wien.orf.at/stories/3059219/	2020-07-23 20:17:18.457	False	True
1056929961		2000118954356	727977	1	Wiener Polizei zeigt offenbar vorerst keine Coronastrafen an – weil es gar nicht möglich ist, Strafen anzuzeigen.	Und da geht's auch schon weiter:

> Die Wiener Polizei wird aufgrund des am Mittwoch veröffentlichten VfGH-Entscheids, wonach Teile der Verordnung zu den Ausgangsbeschränkungen rechtswidrig gewesen sind, offenbar generell bei Verstößen gegen Corona-Regeln bis auf Weiteres keine Anzeigen mehr legen und auch keine Organstrafmandate einheben.

Anzeigen werden erstattet, nicht gelegt, und Strafmandate nicht eingehoben, sondern ausgestellt.	2020-07-24 08:52:50.963	False	True
1056962683	1056962627	2000118890822	503930	1		Kannst mich nicht einmal bestechen, da es tatsächlich keines gibt ;) außer der Robin hat heimlich welche gemacht	2020-07-25 00:29:30.167	False	True
1056984696		2000118890822	531522	1		noch 10...	2020-07-25 20:13:05.500	False	True
1056994260	1056993724	2000118981517	54010	1	Infitiert bedeutet,	dass du Krankheitserreger hast. Das sollte nach Monaten der Coronakrise auch ein Diogenes im Fass mitbekommen haben.	2020-07-26 09:38:03.050	True	False
1069879024	1069878773	2000125452514	732933	1		Ein Paar Frankfurter. Zum Teilen. Romantisch.	2021-03-30 21:56:56.117	False	True
1069880526		2000125452514	636649	1		in jeder Fortbildung in Marketing oder Vertrieb (von Körpersprache und Stimme bzw. Präsentationstechnik) wird einem das ähm-Problem deutlich gemacht. 

Ich kann diese ahhhhs und ähmmmms nicht mehr hören	2021-03-30 22:23:26.260	False	True
1054665889	1054665776	2000117671399	129316	1		und drittens haben viele eventuell auch angst gehabt, zum arzt zu gehen - panik davor hams ja genug gemacht...	2020-05-25 08:49:14.337	False	True
1054682262		2000117671399	574008	1	De Deutschen dürfen ab Juni durch Österreich nach Südtirol. Wir nicht.	Sind Kurz, Kogler und Co. deppert worden.
Herr VdB , was sagn sie dazu.
Wir werden eingesperrt!!!	2020-05-25 14:45:14.087	True	False
1054697468	1054697389	2000117671399	676101	1		Kennten sa sie bitte schleichen :-)	2020-05-25 21:11:46.093	False	True
1054703432	1054703409	2000117671399	56618	1		katzenbaby > traktor	2020-05-26 00:18:15.860	False	True
1054726649	1054721363	2000117694963	734183	1		Depp. Sogar die Beamten im BMF mit ihrer jahrzehntelangen Erfahrung haben einen korrekten Entwurf geschafft. Er darf nur nicht veröffentlicht werden. Blümel hat ihn abgelehnt.	2020-05-26 14:52:25.947	False	True
1054739236	1054739200	2000117694963	699271	1		Was sagt der Wöginger dazu?	2020-05-26 20:02:53.410	False	True
1054845577	1054845545	2000117773115	631366	1		Mir wird keine Werbung angezeigt.
Schau nachher am Bürorechner mal.	2020-05-29 07:54:00.377	False	True
1054863707		2000117773115	737744	1	Gottsdeidank ist die Maskenpflicht in den meisten Orten zu Ende! Der Sinn war ja sowieso umstritten!	Jetzt bitte noch alle Grenzen zu Österreich öffnen  - OHNE QUARANTÄNE!	2020-05-29 14:23:52.247	False	True
1054867352	1054867116	2000117773115	1782	1		Bei vielen Fällen kommt man mit Testen nicht weiter. Da helfen nur allgemeine Massnahmen. So schnell kann man nicht testen.

Aber *jetzt* müsste mehr getestet werden.	2020-05-29 15:28:30.717	True	False
1054871322	1054868372	2000117773115	652278	1		Bei ihnen wirkt die #Teamösterreich Propaganda.	2020-05-29 17:13:04.397	True	False
1054871358		2000117773115	3457	1		War grad beim Spar und die haben jetzt Nocco Energydrinks. Sehr cool!	2020-05-29 17:14:26.380	False	True
1054877419	1054876619	2000117773115	654383	1		Und der Gesundheitsbereich!!!!	2020-05-29 19:52:53.683	False	True
1054890656		2000117799374	652278	1		Nein hoffe noch immer auf meine Mittelmeerkreuzfahrt Ende August.	2020-05-30 08:27:25.490	True	False
1054891948	1054891817	2000117799374	561576	1		jo, wort - i moch an	2020-05-30 09:11:23.440	False	True
1054967369	1054967321	2000117813455	666430	1	Das Lied dazu:	https://youtu.be/YQ0NxSfTquM	2020-06-01 10:00:31.493	False	True
1055491815	1055491344	2000118058906	738931	1		Ich glaube die Wörter "Eigenverantwortung funktioniert schlecht" hättens leider auch schon getan;)	2020-06-14 14:51:46.783	True	False
1055515120	1055512952	2000118058906	740249	1		heute 7.45 im ziemlich vollbesetzten 46er: ausnahmslos alle tragen MNS, nur bei zwei personen in meinem blickfeld war die nase frei. und das wird nicht nur im 46er so sein.

sie übertreiben also maßlos.	2020-06-15 09:01:30.580	False	True
1052727004	1052726702	2000116769492	176252	1		es ist alles erlaubt, sofern der Abstand eingehalten wird. 

n§ 2 Z 5 in einer erneuten Generalklausel jedwedes Betreten öffentlicher Orte im Freien generell und ohne Vorliegen von Gründen gestattet, wenn ein Mindestabstand von einem Meter eingehalten wird oder die Personen in einem gemeinsamen Haushalt leben – allerdings nach § 4 ohne die Benutzung öffentlicher Verkehrsmittel.

https://www.diepresse.com/5798542/was-die-betretungs-verordnung-wirklich-verbietet-und-was-nicht	2020-04-11 11:24:27.320	False	True
1052816646	1052814818	2000116807446	702945	1		Das müssen Sie nicht verstehen. Unser Heiland hat einen direkten Draht nach ganz oben und trifft in seiner grenzenlosen (hihi) Weisheit immer die richtigen Entscheidungen.

Hinterfragen Sie nicht, es wäre Ketzerei und darauf steht Maskenpflicht.	2020-04-13 13:03:16.730	False	True
1052826450	1052825633	2000116807446	726429	1	VinylTon ...	.....in Wels. Klein aber fein, brauch keine Versandgeschichten. Ist was Persönliches.	2020-04-13 16:45:14.257	False	True
1052852942	1052852893	2000116819342	46048	1		Gegenvorschlag?
"Macht's was wollt's! Wurscht, wie viele krank werden!"?	2020-04-14 08:46:53.680	False	True
1052856412	1052855830	2000116819342	731812	1		lol...es gibt downvoter....wenn es nicht so traurig wäre, wäre es fast lustig.....bitte nehmt eure drecksgriffel von den backwaren...was denn mit euch los?	2020-04-14 09:50:52.007	False	True
1052863088	1052862955	2000116819342	94855	1		hat jemand die Auslastung der insgesamt 570 Intensivbetten in Schweden per Hand?	2020-04-14 11:30:23.833	False	True
1052868956	1052868686	2000116819342	166103	1		Indem man eine Firma gründet, in der sich die Mitarbeiter wohl fühlen?	2020-04-14 13:00:22.547	False	True
1052869149	1052868206	2000116819342	189749	1		Du Gewohnheitstier ^^

Ich ha grad jetzt ein Skyemeeting, der Tag beginnt schon scheisse ;-/	2020-04-14 13:04:06.397	False	True
1052870669	1052870620	2000116819342	603405	1		Grün für die Ironie des Schicksals, nicht den Tod eines Menschen	2020-04-14 13:30:57.550	False	True
1052874173		2000116837925	218671	1		empfehle den Basti-Bashern, CNN einzuschalten. In den USA will Trump schnell alles wieder hochfahren. Die Gouverneure sind ausnahmslos in Panik und die Experten empfehlen genau das, was in Österreich jetzt passiert, nämlich schrittweises Hochfahren des Landes unter Monitoring. Fauci hat sich auch für Tracking Infizierter ausgesprochen.	2020-04-14 14:33:57.870	False	True
1052874955	1052874832	2000116819342	192978	1		https://de.wikipedia.org/wiki/Chequers#/media/Datei:Chequers2.jpg	2020-04-14 14:46:40.493	False	True
1052885294	1052885222	2000116819342	72141	1		"Ich sog wenn das Ende erreicht ist, schreib dir das hinter die Löffel" - Sebastian, 33, Maturant	2020-04-14 18:05:12.677	False	True
1066561199		2000123757470	500886	1		Eilmeldung:
Die Impfmücken wurden soeben freigelassen und 5 G aktiviert	2021-01-31 13:57:50.530	False	True
1066563790	1066563750	2000123757470	241432	1		Nein tut er nicht.
Er tut das auch für mich.	2021-01-31 14:29:23.860	False	True
1066566259		2000123757470	35334	1		Hart gegen 12-jährige, zahnlos gegen Rechte und Verschwörungstheoretiker! Super-Bild gebt ihr ab...beeindruckend!	2021-01-31 14:57:18.300	True	False
1066581095	1066581019	2000123757470	505084	1		naja, das Gesetz schreibt eine ärztliche Eignungsuntersuchung vor fürs Tragen von filtrierenden Masken...	2021-01-31 18:03:59.240	False	True
1066688552		2000123796090	268543	1	kann man glauben, muss man aber nicht.		2021-02-02 10:41:50.367	False	True
1066701421		2000123796090	197601	1	Sputnik V: Ergebnisse im medizinischen Fachblatt "The Lancet": Wirksamkeit bei 91,6%.	Heute wurden neue Ergebnisse im medizinischen Fachblatt "The Lancet" zu Sputnik V publiziert. 
Die Wissenschaftler sprachen von Zwischen-Analysen der wichtigen Testphase III unter rund 20.000 Freiwilligen. Die Ergebnisse decken sich mit früheren Angaben. Eine Wirksamkeit von 91,6 Prozent bedeutet, dass in der geimpften Gruppe 91,6 Prozent weniger Erkrankungen pro 100 Probanden auftraten als in der Kontrollgruppe. Damit hätte "Sputnik V" nahezu die gleiche Wirksamkeit wie die Impfstoffe von Moderna und BioNTech/Pfizer, und eine deutlich höhere als das Mittel von AstraZeneca. Den russischen Forschern zufolge wurde "Sputnik V" auch an mehr als 2000 Menschen über 60 Jahren getestet. 
https://www.tagesschau.de/newsticker/	2021-02-02 13:49:46.427	False	True
1066706103	1066706007	2000123796090	731452	1		Die Rechnung ist einfach:

Wenn ich zweimal zum Billa geh, muss ich dreimal zum Hofer und viermal zum Spar gehen, damit ich mich wieder einmal im Spiegel anschauen kann.	2021-02-02 14:51:02.597	False	True
1066729169		2000123796090	565037	1		Jetzt wäree es ein guter Zeitpunkt, dass es die Regierung zerlegt. Höchste Ausgaben, stärkster Wirtschaftseinbruch, im Ibiza Thema zieht sich langsam die Schlinge zu.
Eigentlich war so ziemlich alles ein Desaster im letzten Jahr, aber jetzt haben wir es wenigstens schwarz auf weiß.	2021-02-02 21:27:45.493	False	True
1066750286		2000123830935	728965	1	von der Leyen offen?	Argwohn ist angesagt. Der ploitische Weg vdL' ist mit Unfähigkeit gepflastert.	2021-02-03 11:02:42.510	False	True
1066752377		2000123830935	754354	1		Burgenland: 27
Kärnten: 130
Niederösterreich: 255
Oberösterreich: 207
Salzburg: 197
Steiermark: 248
Tirol: 131
Vorarlberg: 68
Wien: 257	2021-02-03 11:33:34.383	True	False
1066753773	1066753713	2000123830935	166193	1		Gibts bei euch in der nähe keine gratis schnelltests? In salzburg fast überall	2021-02-03 11:55:19.390	False	True
1056997590		2000118890822	676367	1		Ahh Sonne kommt und ich bin a Wolke bevor die Sonntagskaravanen losziehn  *winkt*	2020-07-26 11:36:02.650	False	True
1057016511	1057016315	2000118981517	687949	1		Dieses Phänomen gibt es glaube ich in jedem Land.
Ich lebe in Österreich und habe auch erst sehr spät erfahren, dass es auch hier sehr schöne Orte gibt und man es eigentlich garnicht nötig hat, ins Ausland zu reisen. Außer man will ans Meer...	2020-07-26 22:52:03.173	False	True
1057044462	1057044427	2000118890822	120889	1		Zeigefinger in die Schläfen, ...

Hilft es?

Oder sitzt woanders eine Verspannung?	2020-07-27 19:25:21.230	False	True
1057066721		2000119010979	561898	1		gebts mir grün, einfach so!	2020-07-28 12:16:55.227	False	True
1057085239	1057085203	2000119010979	734633	1		*köpft Schampusflasche“*	2020-07-28 20:37:34.753	False	True
1057175327		2000119078871	741820	1	Covid-19 Maßnahmen der Regierung töten Menschen!	Uniklinik Innsbrucks Fachabteilungen veröffentlichten diese Woche erste Zahlen zum Lockdown:
Kardiologie/Neurologie und Onlologie: Keine Versorgung während Lockdowns da die Patienten Angst hatten.
Haben schwere Langzeitschäden oder sind gestorben!

Summa summarum jetzt schon offensichtlich und medizinisch evidenzbasiert:
Die Covid-19 Maßnahmen der türkisgrünen Regierung töten weitaus mehr Menschen langfristig als das "gemeingefährliche" Coronavirus.	2020-07-31 11:25:41.870	True	False
1057196437	1057196256	2000119078871	634554	1		Äh ja, das weiß ich. Und?	2020-07-31 22:22:35.270	False	True
1057240123		2000119112086	603136	1		Statistik für die Verharmloser und Verschwörungstheoretiker: 

https://www.euromomo.eu/graphs-and-maps/#z-scores-by-country

Ja, Österreich und Deutschland sind bis jetzt nicht so arg betroffen, aber schaut euch die Statistik aus anderen Ländern an.	2020-08-02 14:24:15.497	True	False
1057240322		2000119112086	34911	1		Wo waren die Wasserwerfer ?	2020-08-02 14:30:10.890	True	False
1057241098	1057240730	2000119112086	701378	1		aber weniger, die maske dient als filter.

es geht bei allem was wir tun um die reduktion der virenlast für alle.

das andere sind ja wohl keine argumente gegen eine maske. ja ok es ist neu und ungewohnt aber das ist eine kleine sache im vergleich zur weiteren ausbreitung.	2020-08-02 14:52:42.123	True	False
1057256818		2000119112086	7669	1	Gustave le Bon - Psychologie der Massen	2. Kapitel	2020-08-02 23:25:31.723	False	True
1057297595		2000119148601	585112	1	Bei dem Wort „Infiziert“	Muss ich immer wieder lachen.	2020-08-04 08:21:32.243	False	True
1057452458	1057452264	2000119242720	640481	4			2020-08-08 21:53:30.330	False	True
1057496861	1057496437	2000119264325	107338	1	Doch, es gibt einen unterschied	Bei corona kann man die wahrscheinlichkeit mit eigener intelligenz verringern, wenn man will.	2020-08-10 14:22:13.107	True	False
1057867552	1057867167	2000119468985	102046	1		Alleine für den Frevel „Corona“ und „Grippe“ in einem Atemzug zu nennen, ist man vor wenigen Tagen noch verbal gesteinigt worden. Offenbar wird gerade vorsichtig ein Paradigenwechsel eingeleitet.
Wenn Hr. Allersberger bereits jetzt eingestehen würde, dass es dem Grippevirus sehr ähnlich ist, wäre das ja in der Sekunde ein Eingeständnis, dass die Maßnahmen der Regierung vollkommen überzogen waren.	2020-08-20 15:44:47.200	True	False
1057893887	1057891619	2000119492368	551793	1		eine dose mitleid für sie: tschhhhh pfffffffff

gern geschehen	2020-08-21 12:13:19.893	False	True
1058049384	1058048976	2000119561802	244154	1		Eh. Aber Sie sollten akzeptieren dass es mehr auf der Welt gibt als Ihr Befinden, und die Medien vielleicht nicht nur von Ihrem persönlichen Wohlbefinden gesteuert werden.	2020-08-25 09:07:33.623	False	True
1058058853	1058056806	2000119561802	165940	1		Sprenger warnt vor Angstmacherei: https://orf.at/stories/3178426/	2020-08-25 12:55:35.397	False	True
1058067391		2000119561802	173831	1	Erneute Infektionen und nicht alle, die eine Infektion überwinden, entwickeln Anti-körper	Wegen der Tatsache, dass viele die Infektion ohne Antikörper zu entwickeln überwinden, ist ein Indiz, dass es (zumindest bei diesen Patienten) die zelluläre Immunantwort ist, die Corona besiegt.

Dieser (auch mit Impfungen trainierbare) Teil des Immunsystems bekämpft aber nicht das Virus selbst, sondern befallene Zellen. Von dem her erscheint es mir logisch, dass auch bei Immunen ohne Antikörpern wieder einzelne Zellen befallen werden... was die hochsensiblen PCR Tests messen könnten...

Die interesannte Frage ist, ob solche Immune infektiös werden (so große Virusmengen entstehen, dass eine Ansteckung Dritter wahrscheinlich ist...) und wenn ja, wie das quantifiziert werden kann.	2020-08-25 16:57:51.363	False	True
1058095658	1058095394	2000119585762	181539	1		Wenn es um Gesundheit geht, ist also sofort die Demokratie in Gefahr, wenn es um Menschenrechte und vielleicht sogar noch um MigrantInnen geht, wuascht, brauch ma net, Menschenrechte und Demokratie san eh nur do, damits uns umvolken kennan. Weg damit.	2020-08-26 12:42:49.127	True	False
1058111356	1058107795	2000119585762	55197	1		Vermutlich kommt dann wieder eine tolle Inszenierung vom Basti, wo der Messias dann erklärt, was bei welcher Farbe passiert. Oder vielleicht setzt man dann auch die Maßnahmen einfach willkürlich, wenn zb. der Blümel in Wien schlechte Umfragen hat, dann einfach mal einen Lockdown verhängen, denn man erst wieder lockert, wenn die Richtung stimmt ;-)	2020-08-26 19:09:48.877	False	True
1066756559	1066756442	2000123830935	105050	1		Und dann überleg mal wie viele Bürgermeister, Vizebürgermeister und D-Promis der Bezirk noch hat. Mehr als 4-5Dosen werden da wohl net für die ü80 jährigen bleiben, oder?!	2021-02-03 12:39:09.720	False	True
1066760046		2000123830935	731500	1		How can we dance
When our earth is turning
How do we sleep
While our beds are burning

*Hüpft*	2021-02-03 13:35:25.567	False	True
1066767862		2000123830935	734891	1		die övp soll echt den schlapfen halten-jemand anderen strategie vorwerden.
kannst ned erfinden.
die abschiebung war reine strategie um neuwahlen zu provozieren. 
mit dem fokus: den bvt untersuchungsauschuss beenden!	2021-02-03 15:38:14.477	True	False
1066769946		2000123830935	747596	1		Hmmmmmm... Shakshuka.	2021-02-03 16:06:35.670	False	True
1066786178	1066786046	2000123830935	542152	1		Lol!	2021-02-03 20:44:19.197	False	True
1066790088	1066790020	2000123830935	605787	1		Um was geht's?	2021-02-03 21:49:45.600	False	True
1066995556	1066994347	2000123938583	730111	1		Immer noch nicht verstanden worum es geht.
Covid-19: 1 Infizierter steckt 3 Leute an, daher Kurve exponentiell steigend. Wenn zu viele gleichzeitig krank, dann Krankenhäuser irgendwann völlig überlastet und zu viele liegen krank zu Hause statt zu arbeiten. Hunderttausende gleichzeitig, wenn man nichts dagegen tut. Schaden sehr viel größer als bei Maßnahmen dagegen. Also tun wir etwas dagegen.

Schulschließung bringt etwa 20% weniger Infektionen, also eines der Top Drei Mittel das Virus unter Kontrolle zu halten.

Und noch etwas - etwas weniger zu lernen versaut niemandem das Leben. Entweder er tut jetzt gleich so viel wie immer, oder er holt es nach. Oder er verzichtet auf nicht so wichtigen Stoff. Einstellungssache.	2021-02-07 16:53:24.003	False	True
1066996637		2000123940035	555331	1	Wartet erst, was passiert, wenn es warm wird und der Lockdown nicht fällt	Die Regierung hat jetzt noch ein paar Wochen Schonfrist, wetterbedingt.

Der letzte Sonntag war nur ein Vorgeschmack.

Ihr werdet euch noch wundern, was alles möglich ist.	2021-02-07 17:11:13.870	True	False
1067421165	1067420600	2000124163685	607600	1		Ich würde Ihnen eher einen Psychologen empfehlen, der sich Ihrer Klaustrophobie annimmt....	2021-02-14 22:16:26.410	True	False
1067426357		2000124163685	639477	1		Wenn Rechtsradikale mitten in Wien aufmarschieren dann muß man was dagegen tun. Das hat jetzt nichts mehr mit Corona zu tun...	2021-02-15 03:19:39.450	False	True
1068265925		2000124606731	103996	1		Die Supermärkte sollten endlich Securities beauftragen!	2021-03-03 07:00:45.503	False	True
1058906627	1058906602	2000119926812	743107	1		Du warst schneller ;)	2020-09-14 23:16:12.000	False	True
1059033662		2000120059197	43775	1		Wie schaut es beim Fußball aus.
Und überhaupt: Ist das diesmal mit einer ordentlichen Rechtsgrundlage versehen?	2020-09-17 14:20:13.033	False	True
1052891162	1052891128	2000116819342	731257	1		I sogs eich.. de san ned gonz auf da Hächn.	2020-04-14 20:08:15.460	False	True
1052897863	1052897818	2000116819342	604960	1		am besten bei einer Show im ORF anrufen, wo der Kanzler gerade auftritt und dann reinjammern, dass man keinen Test bekommt. Dann kümmert sich der Kanzler drum	2020-04-14 22:20:56.253	True	False
1060143439	1060141240	2000120816680	522269	1		Erstens: Es soll keine Verlängerung der Ferien geben.
Zweitens: Wenn es denn doch wieder mal kommt, wird es wie bei der ersten Schließung während des Lockdowns ein Betreuungsangebot geben.	2020-10-11 14:04:47.513	True	False
1060149755	1060144756	2000120816680	573292	1		ABC-Schutzmaske ;)	2020-10-11 16:01:52.790	False	True
1060158751		2000120816680	568775	1		Schade	2020-10-11 18:00:08.390	False	True
1060171935	1060171652	2000120816680	1277	1		Na genau. Und das machen sie nur um die Leute zu ärgern und am Abend gehen sie dann heim und lachen sich krumm wie blöd die Leute sind.

Und das machen alle (!) Regierungen weltweit so - rechte wie linke und liberalie und kommunistische ...

Glauben sie das wirklich?	2020-10-11 21:02:02.890	True	False
1060188950	1060188918	2000120833582	728756	1		Dankeschön	2020-10-12 09:38:37.590	False	True
1060205087	1060205048	2000120833582	20447	1		guter mann	2020-10-12 14:35:11.387	False	True
1060209864		2000120833582	746969	1		Tirol hat im übrigen noch 2 von 9 ICUs (ich weiß schon, sie können auch nach Salzburg bringen) aber trotzdem	2020-10-12 16:22:41.257	True	False
1060220468		2000120833582	173339	1		Liegt der Bauer tot im Zimmer
Lebt er nimmer.	2020-10-12 20:48:52.430	False	True
1060222269	1060222258	2000120833582	556049	1	Ich hätt gerne beides, aber meine Hunde sahen das stets anders :D		2020-10-12 21:36:14.290	False	True
1060537742		2000121019357	30537	1		Deswegen braucht es neue Schlagstöcke für die Polizei.	2020-10-19 11:07:09.173	False	True
1060539103		2000121019357	550528	1		Monatelanger Lockdown bis zum Frühjahr incoming...	2020-10-19 11:18:53.923	False	True
1060540834	1060540675	2000121019357	527649	1		Sind eh alle kirchen gleich behandlt.

Alle dürfen nach lust und laune rumseuchen wie s wollen.

Was erwartest du dir in Österreich?!

Is auch religionsunterricht in der schule noch am laufen,... obwohl das genau die Lehrer sind die schön von Cluster zu cluster wandern...	2020-10-19 11:35:15.637	False	True
1060542573		2000121019357	162659	1		Privates und Freizeit bitte verbieten.	2020-10-19 11:55:21.570	False	True
